-20 -20 2.2354996420883413e-134
-20 -19 2.1949089758177385e-126
-20 -18 7.262860360321308e-119
-20 -17 8.099312277201798e-112
-20 -16 3.0439524471891556e-105
-20 -15 3.855465782893405e-99
-20 -14 1.6457547325134758e-93
-20 -13 2.3675689846110084e-88
-20 -12 1.1478613725216329e-83
-20 -11 1.8755364578953616e-79
-20 -10 1.032787207325216e-75
-20 -9 1.9166616754814806e-72
-20 -8 1.1987519816235073e-69
-20 -7 2.5267512377940546e-67
-20 -6 1.79491925552107e-65
-20 -5 4.297189005746956e-64
-20 -4 3.52160320652162e-63
-20 -3 1.602077929750546e-61
-20 -2 1.640536355322669e-58
-20 -1 7.028068363767753e-56
-20 0 1.1856705900398943e-53
-20 1 7.87675339029292e-52
-20 2 2.06056141835596e-50
-20 3 2.122652949942259e-49
-20 4 8.610483474964543e-49
-20 5 1.375406891103936e-48
-20 6 8.65147124390762e-49
-20 7 2.142909625431453e-49
-20 8 2.0901278733651646e-50
-20 9 8.027807918773501e-52
-20 10 1.2141607868584507e-53
-20 11 7.231202888976035e-56
-20 12 1.695899083751415e-58
-20 13 1.5661904753741285e-61
-20 14 5.69566274694146e-65
-20 15 8.156410357682435e-69
-20 16 4.599482633866227e-73
-20 17 1.0213486371896533e-77
-20 18 8.930878033643902e-83
-20 19 3.075172040082743e-88
-20 20 4.169651812277382e-94
-19 -20 3.2400393008216486e-125
-19 -19 2.668494626406922e-117
-19 -18 7.406817721766755e-110
-19 -17 6.928612154426792e-103
-19 -16 2.1842890851635626e-96
-19 -15 2.3207226974556196e-90
-19 -14 8.309705911552884e-85
-19 -13 1.002760753544912e-79
-19 -12 4.078103765653134e-75
-19 -11 5.58944241171473e-71
-19 -10 2.581831943773239e-67
-19 -9 4.019173216403976e-64
-19 -8 2.1086026468513645e-61
-19 -7 3.7282243704020874e-59
-19 -6 2.2215628516803174e-57
-19 -5 4.461331627415959e-56
-19 -4 3.019892054938362e-55
-19 -3 8.273097422792372e-55
-19 -2 1.5193325653161246e-52
-19 -1 6.511867381547005e-50
-19 0 1.1028778643305033e-47
-19 1 7.355383498206573e-46
-19 2 1.931694026511794e-44
-19 3 1.9976825079905798e-43
-19 4 8.135227666177157e-43
-19 5 1.3045720509436203e-42
-19 6 8.237995360708415e-43
-19 7 2.0484724638841707e-43
-19 8 2.005828658897101e-44
-19 9 7.734151022823325e-46
-19 10 1.174320327395621e-47
-19 11 7.021269180084676e-50
-19 12 1.6531024985267257e-52
-19 13 1.5326361171256785e-55
-19 14 5.595429695240123e-59
-19 15 8.044201585524856e-63
-19 16 4.553942699111282e-67
-19 17 1.0151899094312208e-71
-19 18 8.91173240635602e-77
-19 19 3.080577199773656e-82
-19 20 4.1933119371855195e-88
-18 -20 1.3101701039405662e-116
-18 -19 9.05144432441653e-109
-18 -18 2.1074503583051786e-101
-18 -17 1.6536595087252016e-94
-18 -16 4.3730465605951376e-88
-18 -15 3.897367688130953e-82
-18 -14 1.1705984076631473e-76
-18 -13 1.184932872119029e-71
-18 -12 4.0423027436184085e-67
-18 -11 4.647433615389265e-63
-18 -10 1.8007226342072432e-59
-18 -9 2.3514173694369875e-56
-18 -8 1.0348130341235704e-53
-18 -7 1.5347700957731246e-51
-18 -6 7.671389554164125e-50
-18 -5 1.2922722421944633e-48
-18 -4 7.336422145786677e-48
-18 -3 1.4085988279055937e-47
-18 -2 6.320999442766309e-47
-18 -1 2.338679237884898e-44
-18 0 3.976048173312585e-42
-18 1 2.6620991310835996e-40
-18 2 7.018623396548931e-39
